key,year,city,city 2,language,language 2,author (normalized),title,title_EN,BASE CONTENT,AUTHOR NAME,AUTHOR NAME 2,AUTHOR DESCRIPTION,AUTHOR DESCRIPTION 2,EUCLID REF,EUCLID DESCRIPTION,EUCLID DESCRIPTION 2,OTHER NAMES,PATRON REF,EDITION INFO 2,EDITION INFO,PRIVILEGES,VERBS,EXPLICITLY STATED: TRANSLATED FROM,EXPLICITLY STATED: TRANSLATED TO,RECIPIENT VERBS,EXPLICIT RECIPIENT 2,EXPLICIT RECIPIENT,GREEK IN NON GREEK BOOKS,INNOVATION,INSTITUTIONS,ENRICHED WITH,BOUND WITH,ELEMENTS DESIGNATION,invalid transcription,IMPRINT DATE,IMPRINT PUBLISHER,IMPRINT PLACE,IMPRINT PRIVILEGES,IMPRINT DEDICATION,IMPRINT AUTHOR NAME,IMPRINT AUTHOR DESCRIPTION,tagger,CONTENT DESC,CONTENT DESC 2,ADDITIONAL CONTENT,ADDITIONAL CONTENT 2,author (orig),publisher (orig),publisher (normalized),colophon,imprint,imprint_EN,format,books,volumesCount,wClass,ustc_id,scan_url,tp_url,tp_url_alt,frontispiece_url,frontispiece_type,frontispiece_text,frontispiece_text_EN,notes,has_red,tp_design,num_of_types,frame_type,engraving,printer_device,font_types,calligraphic_features,other_names_classification,included_in_studies,tp_illustration,annotations
Basel_1558,1558,Basel,,LATIN,,Christian Herlin,"EVCLIDIS MEGArensis mathematici clarissimi Elementorum geometricorum libri xv. Cum expositione Theonis in priores XIII à Bartholomæo Zamberto Veneto latinitate donata, Campani in omnes, & Hypsiclis Alexandrini in duos postremos. His adiecta sunt Phænomena, Catoptrica & Optica, deinde Protheoria Marini, & Data. Postremùm uerò, Opusculum de Leui & Ponderoso, hactenus non uisum, eiusdem autoris.","The fifteen books of the most renowned mathematician Euclid of Megara on the geometric Elements. With the exposition of Theon on the first thirteen translated into Latin by Bartholomew Zamberto of Venice, Campanus on all, and Hypsicles of Alexandria on the last two. Added to these are the Phenomena, Catoptrics & Optics, then the Protheoria of Marinus, & the Data. Finally, the treatise on the Light and the Heavy, hitherto unseen, by the same author.",Elementorum geometricorum libri xv,,,,,EVCLIDIS,MEGArensis mathematici clarissimi,,"Theonis, Campani, Hypsiclis Alexandrini, Marini, à Bartholomæo Zamberto Veneto",,,,,donata,latinitate,,,,,,,,,"expositione Theonis, Hypsiclis Alexandrini in duos postremos, Phænomena, Catoptrica, Optica, Protheoria Marini, Data, Opusculum de Leui & Ponderoso",,,M. D. LVIII.,"IOANNEM HERuagium, Bernhardum Brand",BASILEAE,Cum priuilegio Cæsareo.,,,,ai_02_14-55,,,"Cum expositione Theonis in priores XIII à Bartholomæo Zamberto Veneto latinitate donata, Campani in omnes, & Hypsiclis Alexandrini in duos postremos. His adiecta sunt Phænomena, Catoptrica & Optica, deinde Protheoria Marini, & Data. Postremùm uerò, Opusculum de Leui & Ponderoso, hactenus non uisum, eiusdem autoris.",,Christianus Herlinus,Johann Hervagius & Bernhard Brand,"Johann Herwagen, Bernhard Brand","[Some copies] BASILEAE, PER IOANNEM HERVAgium & Bernardum Brand, Anno M. D. LVIII. mense Martio.","Cum priuilegio Cæsareo. BASILEAE, PER IOANNEM
HERuagium, & Bernhardum Brand, Anno M. D. LVIII.","With Imperial privilege. BASEL, BY IOANNES
HERuagium, & Bernhardus Brand, Year 1558.",Folio,Elements 1–15; Phaenomena; Catoptrica; Optica; Data; De levi et ponderoso,1,D’ÉTAPLES,654852,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11058001-4,/tps/Basel_1558_tp.jpeg,,,,,,,False,typographic,5,none,woodcut,True,"roman, majuscule roman, italics",,"contemporary, ancient",,,
Paris_1558,1558,Paris,,LATIN,,"Jean Magnien, Étienne Gracile","EVCLIDIS
ELEMENTORVM

LIBRI XV. GRAE-
cè & Latiné,

Quibus, cùm ad omnem Mathematicae scientiae
partem, tùm ad quamlibet Geometriae tra-
ctationem, facilis comparatur aditus.

Ἐπιλεγμματα παλαιῶν.

Σχήματα πέντε Γλάπτων Θ’, ἅ Γυπαγόρας σο-
φὸς ἔξε.
Γυπαγόρας σοφὸς ἔξε, Πλατων δ’ ἀριδὴλ’ ἐδί-
δαξεν,
Εὐκλείδης ὑπὸ τοῖσὶ κλέος σοφιακαλλὲς ἔτευξεν.
","EUCLID'S
ELEMENTS

BOOKS XV, IN GREEK
and Latin,

By which, both to every part of Mathematical science,
and to any treatment of Geometry,
an easy approach is provided.

Sayings of the Ancients.

Five figures did Glaucon draw, which Pythagoras the
wise received.
Pythagoras the wise received them, and Plato clearly
taught them,
Euclid under these brought forth a beautiful fame of wisdom.",EVCLIDIS ELEMENTORVM LIBRI XV.,,,,,"EVCLIDIS, Εὐκλείδης",,,"Γλάπτων, Γυπαγόρας, Πλατων",,,,,comparatur,"GRAEcè, Latiné",,,,,"Ἐπιλεγμματα παλαιῶν.

Σχήματα πέντε Γλάπτων Θ’, ἅ Γυπαγόρας σο-
φὸς ἔξε.
Γυπαγόρας σοφὸς ἔξε, Πλατων δ’ ἀριδὴλ’ ἐδί-
δαξεν,
Εὐκλείδης ὑπὸ τοῖσὶ κλέος σοφιακαλλὲς ἔτευξεν.",,,"ad omnem Mathematicae scientiae partem, ad quamlibet Geometriae tractationem, facilis comparatur aditus",,,yes,Mathematicae scientiae,Gulielmum Cauellat,LVTETIAE,,,,,ai_02_14-55,GRAEcè & Latiné,,"Quibus, cùm ad omnem Mathematicae scientiae partem, tùm ad quamlibet Geometriae tra- ctationem, facilis comparatur aditus",,"Joannes Magnienus, Stephanus Gracilis",Gulielmum Cauellat,Guillaume Cavellat,,"LVTETIAE, Apud Gulielmum Cauellat, in pingui Gallina, ex aduerso collegij Cameracensis. 1558.","LUTETIAE, At William Cauellat's, at the sign of the Fat Hen, opposite the College of Cambrai. 1558.",Octavo,Elements 1–15 (enunciations),1,MAGNIENUS/GRACILIS and DASYPODIUS,,https://www.google.nl/books/edition/Euclidis_Elementorum_libri_XV/zz8HZKewReUC,/tps/Paris_1558_tp.png,,,,,,,False,typographic,6,none,woodcut,True,"roman, italics, majuscule roman",,"contemporary, ancient",,,
Paris_1558a,1558,Paris,,LATIN,,Pierre de la Ramée,EVCLIDIS elementorum libri QVINDECIM.,The Fifteen Books of Euclid's Elements.,EVCLIDIS elementorum libri QVINDECIM,,,,,EVCLIDIS,,,,,,,,,,,,,,,,,,,,,1558,Thomæ Richardi,PARISIIS,,,,,ai_02_14-55,,,,,Petrus Ramus,Thomæ Richardi,Thomas Richard,,"PARISIIS, Ex Typographia Thomæ Richardi, sub Bibliis au-reis, è regione collegij Remensis. 1558.","PARIS, From the Printing House of Thomas Richard, under the Golden Bibles, opposite the Reims College. 1558.",Quarto,Elements 1–15 (enunciations),1,ZAMBERTI/GRYNAEUS (THEON),,https://www.google.com/books/edition/Euclidis_elementorum_libri_quindecim_The/acNlAAAAcAAJ,/tps/Paris_1558a_tp.png,,,,,,,False,typographic,5,none,woodcut,True,"roman, majuscule roman, italics",,,,,
Strasbourg_1559,1559,Strasbourg,,GREEK,LATIN,,ΕΥΚΛΕΙΔΟΥ ΤΩΝ ΠΕΝΤΕ ΚΑΙ ΔΕΚΑ ΣΤΟΙΧΕΙΩΝ ἐκ τῶν του Θέωνος συνουσιῶν τὸ πρῶτον.,EUCLID'S ELEMENTS OF THE FIFTEEN FROM THE THEON'S COMMENTARIES the first.,ΕΥΚΛΕΙΔΟΥ ΤΩΝ ΠΕΝΤΕ ΚΑΙ ΔΕΚΑ ΣΤΟΙΧΕΙΩΝ,,,,,ΕΥΚΛΕΙΔΟΥ,,,Θέωνος,,,,,,,,,,,,,,,ἐκ τῶν του Θέωνος συνουσιῶν,,,Anno M. D. LIX.,Iosiam Rihelium,ARGENTORATI,,,,,ai_02_14-55,ἐκ τῶν του Θέωνος συνουσιῶν τὸ πρῶτον,,,,,Rihelius,Josias Rihel,,ARGENTORATI Per Iosiam Rihelium. Anno M. D. LIX.,ARGENTORATI For Josias Rihelius. Year 1559.,Octavo,Elements 1,1,ZAMBERTI/GRYNAEUS (THEON),200012,http://resolver.staatsbibliothek-berlin.de/SBB0001AEB400000000,/tps/Strasbourg_1559_tp.png,,,,,,,False,typographic,4,none,woodcut,True,"roman, majuscule roman",,ancient,,True,
Basel_1562,1562,Basel,,GERMAN,,Wilhelm Holtzman,"Die Sechs Erste Bücher Euclidis, Vom anfang oder grund der Geometrj. In welchen der rechte grund, nitt allain der Geometrj (versteh alles kunstlichen, gwisen, vnd vortailigen gebrauchs des Zirckels, Linials oder Richtscheittes vnd andrer werckzeüge, so zü allerlaj abmessen dienstlich) sonder auch der fürnemsten stuck vnd vortail der Rechenkhunst, furgeschriben vnd dargethon ist. Auß Griechischer sprach in die Teütsch gebracht, aigenttlich erklärt, Auch mit verstentlichen Exempeln, gründlichen Figurn, vnd allerlaj den nutz füraugen stellenden Anhängen geziert, Dermassen vormals in Teütscher sprach nie gesehen worden. Alles zü lieb vnd gebrauch den Kunstliebenden Teütschen, so sych der Geometrj vnd Rechenkunst anmassen, mit vilfältiger mühe vnd arbait zum trewlichsten erarnet, vnd in Truckh gegeben, Durch Wilhelm Holtzman, genant Xylander, von Augspurg.","The Six First Books of Euclid, From the beginning or foundation of Geometry. In which the true foundation, not only of Geometry (understand all artificial, certain, and advantageous use of the compass, ruler or straightedge, and other tools, which are useful for all kinds of measurement) but also of the principal parts and advantages of arithmetic, is prescribed and demonstrated. Translated from the Greek language into German, properly explained, Also adorned with understandable examples, thorough figures, and all kinds of appendices presenting the utility, In a manner never before seen in the German language. All for the love and use of the art-loving Germans, who take up Geometry and arithmetic, earned with much effort and work most faithfully, and given in print, By Wilhelm Holtzman, called Xylander, from Augsburg.",Die Sechs Erste Bücher Euclidis,Wilhelm Holtzman,,"genant Xylander, von Augspurg",,,,,,,,,,,,,,,,,,,"verstentlichen Exempeln, gründlichen Figurn, allerlaj den nutz füraugen stellenden Anhängen",,,,,,Basel,,,,,ai_02_14-55,"In welchen der rechte grund, nitt allain der Geometrj (versteh alles kunstlichen, gwisen, vnd vortailigen gebrauchs des Zirckels, Linials oder Richtscheittes vnd andrer werckzeüge, so zü allerlaj abmessen dienstlich) sonder auch der fürnemsten stuck vnd vortail der Rechenkhunst, furgeschriben vnd dargethon ist. Auß Griechischer sprach in die Teütsch gebracht, aigenttlich erklärt","Auch mit verstentlichen Exempeln, gründlichen Figurn, vnd allerlaj den nutz füraugen stellenden Anhängen geziert, Dermassen vormals in Teütscher sprach nie gesehen worden. Alles zü lieb vnd gebrauch den Kunstliebenden Teütschen, so sych der Geometrj vnd Rechenkunst anmassen",,,Wilhelm Holtzman,,,"Vollendet durch Iacob Kündig, zü Basel, in Ioanns Oporini kosten, im jar 1562. auff den dreyßigsten tag des Winmonats.",Getruckht zü Basel.,Arrived in Basel.,Folio,Elements 1–6,1,ZAMBERTI/GRYNAEUS (THEON),,https://www.google.com/books/edition/Die_Sechs_Erste_B%C3%BCcher_Euclidis_Vom_anf/dwZZAAAAcAAJ,/tps/Basel_1562_tp.png,,,,,,,True,typographic,6,none,none,False,"blackletter, roman",Elaborate initial letters,,dh,,
Cologne_1564,1564,Cologne,,LATIN,,"Jean Magnien, Étienne Gracile","EVCLIDIS
ELEMENTORVM LIBRI
XV. GRAECE ET LATINE,

Quibus, cùm ad omnem Mathematicae scientiæ
partem, tùm ad quamlibet Geometriæ tra-
ctationem, facilis comparatur aditus.

Ἐπίγραμμα παλαιόν.

Σχήματα πέντε Πλάτωνος, ὁ Πυθαγόρας σοφὸς
εὗρε.
Πυθαγόρας σοφὸς εὗρε, Πλάτων δ’ ἀρίδηνλ’ ἐδίδαξεν,
Εὐκλείδης ἑπὶ τοῖσι κλέος σοφιακαλλὲς ἔτευξεν.
","EUCLID’S
BOOKS OF THE ELEMENTS
XV, IN GREEK AND LATIN,

By which, both to every part of Mathematical science,
and to any treatment of Geometry,
an easy approach is provided.

An ancient epigram.

Five figures of Plato, wise Pythagoras
discovered.
Wise Pythagoras discovered them, and Plato clearly taught them,
Euclid upon these fashioned a renowned beauty of wisdom.",EVCLIDIS ELEMENTORVM LIBRI XV.,,,,,"EVCLIDIS, Εὐκλείδης",,,"Πλάτωνος, Πυθαγόρας, Πλάτων",,,,,comparatur,"GRAECE, LA- TINE",,,,,"Ἐπίγραμμα παλαιόν.

Σχήματα πέντε Πλάτωνος, ὁ Πυθαγόρας σοφὸς
εὗρε.
Πυθαγόρας σοφὸς εὗρε, Πλάτων δ’ ἀρίδηνλ’ ἐδίδαξεν,
Εὐκλείδης ἑπὶ τοῖσι κλέος σοφιακαλλὲς ἔτευξεν.",,,ad omnem Mathematicae scientiæ partem,,,yes,M. D. LXIIII.,Maternum Cholinum,COLONIAE,,,,,ai_02_14-55,"GRAECE ET LATINE,Quibus, cùm ad omnem Mathematicae scientiæpartem, tùm ad quamlibet Geometriæ tra-ctationem, facilis comparatur aditus",,,,"Joannes Magnienus, Stephanus Gracilis",Maternum Cholinum,Maternum Cholinum,,"COLONIAE, Apud Maternum Cholinum. M. D. LXIIII.","COLONIAE, At the press of Maternus Cholinus. 1564.",Octavo,Elements 1–15 (enunciations),1,MAGNIENUS/GRACILIS and DASYPODIUS,,https://www.google.com/books/edition/Tractatus_De_Usu_Globi_Astriferi/zMk7AAAAcAAJ,/tps/Cologne_1564_tp.png,,,,,,,False,typographic,6,none,woodcut,True,"roman, majuscule roman, italics",Handwritten annotations in Greek.,"contemporary, ancient",,,
Wittenberg_1564,1564,Wittenberg,,GREEK,LATIN,Joannes Sthen,"ARITHMETICES
EVCLIDEAE
LIBER PRIMVS.

Aliâs in ordine reliquorum
SEPTIMVS: Qui citra
praecedentium Sex librorum
Geometricorum opem eruditè
persequitur, cum reliquis duobus
sequentibus, vera principia ac
solidiora fundamenta Logi-
stices, id est, ut vocant,
Arithmetices Pra-
Eticae.

Per
Ioan. Sthen. Luneb.

IN SCHOLARVM VSVM καθὰ τὸ δόv,
tractatus ἐστὶ ἱματισμῶς, disputatione nimi-
rum Dialectica quae Dialogorum
est propria.","OF EUCLIDEAN
ARITHMETIC
BOOK ONE.

Also, in the order of the others,
THE SEVENTH: Which, without
the aid of the preceding six books
of Geometry, it pursues with erudition,
along with the following two,
the true principles and
firmer foundations of
Logistics, that is, what they call
Practical
Arithmetic.

By
Johannes Sthephanus of Lüneburg.

FOR THE USE OF SCHOOLS, throughout the day,
it is a treatise clothed in a certain way,
with disputation indeed
Dialectical, as is proper to Dialogues. ",ARITHMETICES EVCLIDEAE LIBER PRIMVS,Ioan. Sthen. Luneb,,,,EVCLIDEAE,,,,,,,,,,,,,IN SCHOLARVM VSVM,"καθὰ τὸ δόv,
tractatus ἐστὶ ἱματισμῶς",,,"eruditè persequitur, vera principia ac solidiora fundamenta Logi-stices, disputatione nimi-rum Dialectica quae Dialogorum est propria",,,,,,,,,,,ai_02_13-35,"Aliâs in ordine reliquorum SEPTIMVS: Qui citra praecedentium Sex librorum Geometricorum opem eruditè persequitur, cum reliquis duobus sequentibus, vera principia ac solidiora fundamenta Logi- stices, id est, ut vocant, Arithmetices Pra- Eticae",,,,Joannes Sthen,,,,"ARITHMETICES
EVCLIDEAE
LIBER PRIMVS.

â in ordine reliquorum
SEPTIMVS: Qui citra
praecedentium Sex librorum
Geometricorum opem eruditè
persequitur, cum reliquis duobus
sequentibus, vera principia ac
solidiora fundamenta Logi-
stices, id est, ut vocant,
Arithmetices Pra-
Eticae.

Per
Ioan. Sthen. Luneb.

IN SCHOLARVM VSVM καθὰ τὸ δόv,
tractatus ἐστὶ ἱματισμῶς, disputatione nimi-
rum Dialectica quae Dialogorum
est propria.",1564,Octavo,Elements 7,1,ZAMBERTI/GRYNAEUS (THEON),,https://www.google.com/books/edition/Arithmetices_Evclideae_Liber_Primvs/1ppoAAAAcAAJ,/tps/Wittenberg_1564_tp.png,,,,,,,False,typographic,6,none,none,False,"roman, majuscule roman, italics",,,,,
Venice_1565,1565,Venice,,LATIN,,Niccolò Tartaglia,"EVCLIDE MEGARENSE PHILOSOPHO, SOLO INTROD-VTTORE DELLE SCIENTIE MATHEMATICE. DILIGENTE-
MENTE RASSETTATO, ET ALLA integrità ridotto, per il degno professore di tal Scientie Nicolo Tartalea Brisciano. SECONDO LE DVE TRADOTTIONI. CON VNA AMPLA ESPOSITIONE
dello istesso tradottore di nuono aggiunta. TALMENTE CHIARA, CHE OGNI MEDIOCRE ingegno, senza la notitia, ouer suffragio di alcun’altera scientia con facilità serà capace a poterlo intendere.","EUCLID OF MEGARA THE PHILOSOPHER, SOLE INTRODUCER OF MATHEMATICAL SCIENCES. DILIGENTLY
REVISED, AND RESTORED TO INTEGRITY, by the worthy professor of such Sciences Nicolo Tartalea Brisciano. ACCORDING TO THE TWO TRANSLATIONS. WITH A BROAD EXPOSITION
by the same translator newly added. SO CLEAR, THAT ANY MEDIOCRE intellect, without the knowledge, or support of any other science, will easily be able to understand it.",EVCLIDE MEGARENSE PHILOSOPHO,Nicolo Tartalea,,per il degno professore di tal Scientie,Brisciano,EVCLIDE,"MEGARENSE PHILOSOPHO, SOLO INTROD-VTTORE DELLE SCIENTIE MATHEMATICE",,,,,,,"INTROD-VTTORE, RASSETTATO, ridotto, tradottore, aggiunta",,,,,"OGNI MEDIOCRE ingegno, senza la notitia, ouer suffragio di alcun’altera scientia",,,,"VNA AMPLA ESPOSITIONE, espositione",,none,,1565,Curtio Troiano,VENETIA,,,,,ai_02_14-55,,,"CON VNA AMPLA ESPOSITIONE
dello istesso tradottore di nuono aggiunta",,Niccolò Tartaglia,Curtio Troiano,Curtio Troiano,"IN VENETIA, APPRESSO CVRTIO TROIANO. M. D. LXVI.","IN VENETIA, Appresso Curtio Troiano. 1565.","IN VENICE, At Curtio Troiano. 1565.",Octavo,Elements 1–15; De levi et ponderoso,1,D’ÉTAPLES,,https://www.google.com/books/edition/Evclide_Megarense_Philosopho_Solo_Introd/fcNZAAAAcAAJ,/tps/Venice_1565_tp.png,,,,,,,False,typographic,7,none,woodcut,True,"roman, majuscule roman, italics",,,,,
Paris_1566,1566,Paris,,LATIN,,François de Foix-Candalle,"EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA GEOMETRICA, LIBRIS XV. AD GERMANAM
GEOMETRIAE INTELligentiam è diuersis lapsibus temporis iniuria contractis restituta, adimpletis præter maiorum spem, quæ hactenus deerant, solidorum regularium conferentiis ac inscriptionibus. His accessit decimus sextus liber, de solidorum regularium sibi inuicem inscriptorum collationibus, tum etiam cœptum opusculum de Com-positis regularibus solidis planè peragendum. AVTHORE Francisco Flussate Candalla. AD Carolum IX. Christianissimum Galliarum Regem.","THE ELEMENTS OF GEOMETRY BY THE MOST FAMOUS MATHEMATICIAN EUCLID OF MEGARA, IN FIFTEEN BOOKS. RESTORED TO THE TRUE UNDERSTANDING OF GEOMETRY FROM VARIOUS ERRORS CONTRACTED THROUGH THE INJURY OF TIME, WITH ADDITIONS BEYOND THE EXPECTATION OF THE ELDERS, WHICH HAVE HITHERTO BEEN LACKING, OF THE COMPARISONS AND INSCRIPTIONS OF REGULAR SOLIDS. TO THIS IS ADDED A SIXTEENTH BOOK, ON THE COMPARISONS OF REGULAR SOLIDS INSCRIBED WITHIN EACH OTHER, AND ALSO A BEGUN WORK ON THE COMPLETION OF REGULAR COMPOSITE SOLIDS. BY THE AUTHOR Francis Flussate Candalla. TO Charles IX, THE MOST CHRISTIAN KING OF THE FRANKS.","EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA GEOMETRICA, LIBRIS XV.",Francisco Flussate Candalla,,,,EVCLIDIS,MEGARENSIS MATHEMATICI CLARISSIMI,,maiorum,AD Carolum IX. Christianissimum Galliarum Regem.,,,,"restituta, adimpletis, accessit, peragendum",,,,,,,,,"solidorum regularium conferentiis ac inscriptionibus, solidorum regularium sibi inuicem inscriptorum collationibus, Com-positis regularibus solidis",,,,1566,Iohannem Royerium,Parisiis,Ex iussu & priuilegio Regis.,,,,ai_02_14-55,"AD GERMANAM
GEOMETRIAE INTELligentiam è diuersis lapsibus temporis iniuria contractis restituta, adimpletis præter maiorum spem, quæ hactenus deerant, solidorum regularium conferentiis ac inscriptionibus.",,"His accessit decimus sextus liber, de solidorum regularium sibi inuicem inscriptorum collationibus, tum etiam cœptum opusculum de Com-positis regularibus solidis planè peragendum.",,François de Foix de Candalle,Iohannem Royerium,Johann Royer,,"PARISIIS, Apud Iohannem Royerium typographum Regium. Ex iussu & priuilegio Regis. 1566.","PARIS, At John Royer, Royal Printer. By order & privilege of the King. 1566.",Folio,Elements 1–16,1,FOIX,,https://www.google.com/books/edition/Euclidis_Elementa_geometrica_libris_15_a/9nWsxqL3RZgC,/tps/Paris_1566_tp.png,/tps/Paris_1566_tp_alt.png,,,,,"scans show two different editions, although seems like same text",False,typographic,6,none,none,False,"roman, majuscule roman, italics",,ancient-general,dh,,
Venice_1569,1569,Venice,,LATIN,,Niccolò Tartaglia,"EVCLIDE MEGARENSE ACVTISSIMO PHILOSOPHO, SOLO INTRODVTTORE DELLE SCIENTIE MATHEMATICE.
DILIGENTEMENTE RASSETTATO, ET ALLA integrità ridotto, per il degno professore di tal Scientie Nicolò Tartalea Brisciano.
SECONDO LE DVE TRADOTTIONI. CON VNA AMPLA ESPO-
SITIONE dello istesso tradottore di nuouo aggiunta. TALMENTE CHIARA, CHE OGNO MEDIOCRE ingegno, senza la notitia, ouer suffragio di alcun’ altra scientia con facilità serà capace a poterlo intendere.","EUCLID OF MEGARA, THE MOST ACUTE PHILOSOPHER, THE SOLE INTRODUCER OF MATHEMATICAL SCIENCES.
DILIGENTLY ARRANGED, AND RESTORED to its integrity, by the worthy professor of such Sciences Nicolò Tartalea Brisciano.
ACCORDING TO THE TWO TRANSLATIONS. WITH A BROAD EXPO-
SITION by the same translator newly added. SO CLEAR, THAT ANY MEDIOCRE intellect, without the knowledge, or support of any other science, will easily be able to understand it.",EVCLIDE MEGARENSE ACVTISSIMO PHILOSOPHO,Nicolò Tartalea,,per il degno professore di tal Scientie,Brisciano,EVCLIDE,"MEGARENSE ACVTISSIMO PHILOSOPHO, SOLO INTRODVTTORE DELLE SCIENTIE MATHEMATICE.",,,,,,,"RASSETTATO, ridotto, tradottore, aggiunta",,,,,"OGNO MEDIOCRE ingegno, senza la notitia, ouer suffragio di alcun’ altra scientia",,,,"CON VNA AMPLA ESPO-
SITIONE dello istesso tradottore di nuouo aggiunta.",,none,,1569,Giouanni Bariletto,Venetia,,,,,ai_02_14-55,,,"CON VNA AMPLA ESPO-
SITIONE dello istesso tradottore di nuouo aggiunta",,Niccolò Tartaglia,Giovanni Bariletto,Giovanni Bariletto,"IN VENETIA, Appresso Giouanni Bariletto. M. D. LXIX.","IN VENETIA, Appresso Giouanni Bariletto. 1569.","IN VENICE, At the press of Giovanni Bariletto. 1569.",Octavo,Elements 1–15; De levi et ponderoso,1,D’ÉTAPLES,,https://www.google.com/books/edition/Evclide_Megarense_Acvtissimo_Philosopho/qV8nH4gk-ZQC,/tps/Venice_1569_tp.png,,,,,,,False,typographic,5,none,woodcut,True,"roman, majuscule roman, italics",,,,,
London_1570,1570,London,,ENGLISH,,"Henry Billingsley, John Dee","THE ELEMENTS OF GEOMETRIE of the most auncient Philosopher EVCLIDE of Megara. Faithfully (now first) translated into the Englishe toung, by H. Billingsley, Citizen of London. Whereunto are annexed certaine Scholies, Annotations, and Inuentions, of the best Mathematicians, both of time past, and in this our age. With a very fruitfull Præface made by M. I. Dee, specifying the chiefe Mathematicall Sciences, what they are, and wherunto commodious: where, also, are disclosed certaine new Secrets Mathematicall and Mechanicall, vntill these our daies, greatly missed.",,THE ELEMENTS OF GEOMETRIE,H. Billingsley,,Citizen of London,,EVCLIDE,the most auncient Philosopher,,M. I. Dee,,,,,"translated, annexed, made, disclosed",,Englishe,,,,,,,"certaine Scholies, Annotations, and Inuentions, of the best Mathematicians, both of time past, and in this our age, a very fruitfull Præface made by M. I. Dee, specifying the chiefe Mathematicall Sciences, what they are, and wherunto commodious, certaine new Secrets Mathematicall and Mechanicall, vntill these our daies, greatly missed",,,,,Iohn Daye,London,,,,,ai_02_14-55,of the most auncient Philosopher EVCLIDE of Megara. Faithfully (now first) translated into the Englishe toung,,"Whereunto are annexed certaine Scholies, Annotations, and Inuentions, of the best Mathematicians, both of time past, and in this our age. With a very fruitfull Præface made by M. I. Dee, specifying the chiefe Mathematicall Sciences, what they are, and wherunto commodious: where, also, are disclosed certaine new Secrets Mathematicall and Mechanicall, vntill these our daies, greatly missed.",,Henry Billingsley,John Daye,John Daye,"AT LONDON Printed by Iohn Daye, dwelling ouer Aldersgate beneath Saint Martins. These Bookes are to be solde at his shop vnder the gate. 1570.",Imprinted at London by Iohn Daye.,,Folio,Elements 1–16,1,FOIX,,https://drive.google.com/file/d/1UOYSBrqZ7XLeGNPPzCd9X0WpVwXuv-DK/view?usp=sharing,/tps/London_1570_tp.png,,,,,,,False,standard,6,woodcut,woodcut,True,"roman, majuscule roman, italics",,contemporary,dh,True,
